Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@DrEricDing Lmao aerosol can go up to 12-15 feet so it's dumb anyways. Masks aren't even proven to work. And to top it all off the CDC inflates deaths. We have two known treatments #HydroxycholoroquineWorks,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290837218748235779
"@realDonaldTrump @CDCgov @VP #DrFauci in retrospect, do think it would have been a good idea to just lie  &amp; say Covid-19 was like “The Happening”? Be nice to plants, social distance &amp; those actors the nut jobs talk about that stage mass shootings could just pretend to drop dead.",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1268750657433088002
"@RealJamesWoods @SandyTRUMP2020 Good ol Fauci back at it....

Cameras on = mask on
Cameras off = mask off

His excuse this morning “I was dehydrated” :joy::rolling_on_the_floor_laughing:",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286777965813145600
"@CNNPolitics Fauci is a fraud. He said coronavirus was nothing to worry about. Then said masks are harmful. Then said masks should be mandatory. Then said everything needs to be shut down. He also gave money to the Wuhan lab that released the virus.  

#FireFauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282773566358986757
"@BuckSexton We have been “knee deep” for months except for a few weeks when the riots cured Covid, you fraud @DrAnthonyF",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280639068683022337
"Thanks for spurring a lockdown that led to millions losing their jobs and govenrment pumping ridiculous amounts of money to the economy.

When we go through our Weimar hyper inflation phase, just remember to thank fauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283766685980405760
"""Wearing a mask actually activates your own viruses."" ~ Dr. Judy Mikovits

#CoronavirusUSA #facemasks #propoganda #Fauci",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1258037076316037121
Fauci shoulda been discarded by the president 4 months ago. Listening to him might be the biggest mistake of his presidency,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282504859640446982
"so let me get this straight

#DrFauci told us masks dont work.

#DrFauci told us masks do work.

#DrFraudFauci admitted he is a liar.

Dr. Fauci can kick rocks.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1278306018150268928
@DeAnna4Congress Dr Fauci is an f ing fraud.  #FireFauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289721714109108225
@2ndfor1st @debnantz #FireFauci he is not working int he best interest of the health and well-being of Americans. He is closely tied to industry and doesn't speak of #vitaminc which is being used in China and NYC to cure. #coronavirus,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1247927859102076930
"@360_Secure @JohnSoros2 @PokerPolitics @fema @HHSGov @CDCgov When #DrFauci explicitly stated that the American people shouldn’t worry about #Coronavirus on Jan 21, #Trump should have done what by Jan 31?  When should Trump have ignored Fauci and instituted an international lockdown?  When should Trump have locked down the planet?",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1246981095855439872
@DrTessaT He’s a squirrelly little man who needs to make his mark in life.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1277088150045818881
"@EpochTimes And here he is with a mask on butt his nose uncovered.

 Do as I say and not as I do",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286811854753464320
"@WhiteHouse @LouDobbs @realDonaldTrump @EsperDoD @SecPompeo time to take down the coup attempt

#coronavirus #BillGatesVirus #billgates #DrFauci",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1259269328915976192
"@ddale8 I’m sorry, but Dr. Fauci (and Dr. Birx) are being purposely misleading and unclear and that is very dangerous and will kill Americans. #DrFauci #DrBirx #COVID19 #CoronaVirus #COVIDー19",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1245111062078218240
"#TrumpPressBriefing

'Trump's May 1 target too optimistic for U.S. coronavirus reopening, Fauci says'

#DrFauci scourged himself yesterday to try and appease Kim Jong-Trump but today he's trying to get in trouble again by the looks of it!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1250173914002620416
"@kylegriffin1 A realist knows that dying from this virus, if healthy, is less than .0065%. An alarmist demands we mask up and creates divide and promote scare tactics...oh...and throws out the first pitch at the Nationals game. #FireFauci",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285636050015133696
@realDonaldTrump Time to Fire Fauci as he keeps lying to the public!,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289635118508920836
@dma4him @1_kamamul Whaddaya call a guy who graduates medical school at the bottom of his class and steals a paper to win a Nobel Prize for AIDS research? @DrJudyAMikovits,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280742198296838144
@ProjectLincoln @emulvey2001 @DrJudyAMikovits taught us what kind of person #Fauci really is. #Plandemic #FauciTheFraud,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283405858072866817
@CBSNews Fauci is a fraud and a liar. He’s an actor that’s only out for fame and fortune.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289669483217350656
"I 100% refuse to take a COVID-19 vaccine. You cannot make me. And if you think you can you can fuck yourself :blush:
Fuck you #BillGates fuck you ",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283486925668651009
"@DebbieEmge @journopixs @ProjectLincoln Of course, he is looking for legacy and the millions he will make on a vaccine, that won't work.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282668094046048258
"@TPPatriots He had an excuse, he wanted a drink of water, it's ok to take your mask off for that!

But is it ok to sit so close?
Is it ok to wear a mask when throwing a pitch?

What kind of example is Fauci?

#Maskgate #Maskhole",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287561333207162880
"#DrFauci hopes baseball season can happen for the country’s “mental health.” Meanwhile, the 68,000k dead Americans more than fill a baseball stadium.  That is messing up my mental health. #coronavirus",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1257135264901877769
For telling us that masks don't work..,fauci,AGAINST,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283723493138477056
"@RealRomaDowney Wow talk about taking advantage of your privilege
Dr Fauci is full on in this for himself
What a Fraud",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286510828070477825
@SheepDuster Oopsie...Forked tongue #Fauci speaks some truth while pushing @BillGates &amp; @WHO  #COVID19 vaccines 4 all #CrimesAgainstHumanity #arrestbillgates,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1251868575674990592
Fauci’s Science isn’t science it’s his fucking opinion why is he the god we listen to? are there no other opinions that warrant consideration? #Fauci #DrFauci #FireFauci #FauciFraud #science #ChinaVirus #COVID19 @marklevinshow,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260385077713711104
Cmon #DrFauci how’s the “curve blunting” going? #coronavirus #COVID19 @CNN - doesn’t look promising given current numbers.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1240505258670841856
@Barnes_Law And suicide drug addictions - isolation is a killer. When in the history of our country have healthy people been locked down? #Fauci,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289733462816165888
"@OrangeCoFL @OCFLMayor :thinking_face:Fauci published on 3/26 (NEJM) that Covid-19 ""more akin to a severe seasonal flu""

:face_with_raised_eyebrow:Yet advises all states shutdown 3 days later?

:imp:He's also on the Leadership Council of the Gates Foundation

:clown_face:He's a FRAUD -",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1257495779931021312
