Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@Hardees it’s a little disheartening that most of your employees in your Athens, Tennessee store were not wearing masks!!! Care more about your customers!!! #StopCovid",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290696812232347659
"@fiestabuckeye1 @Sharman6642 @TheGoodLiars Not true. Also, there is currently a vaccine for the flu. Why are you trying to minimize this pandemic? People are dying every minute in this country because the federal government is leaderless and has politicized the one thing that could mitigate it.",face_masks,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289623369621671936
"Let me get this straight: you want to not only fly right now, but have the audacity to not wear a mask. 
#Delta then said I’m turning this thing around like a MOTHER because y’all are acting like CHILDREN",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289971899863162886
"@MaureenKTVU @KTVU Is there anyway to fine the @realDonaldTrump for not wearing his mask ever, or just the tax payers. #heshouldsentstandards #ohwaithedoesntlistentothedoctorsmybad",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290851977484673034
"I live in a state with a Democratic governor. Masks in public places have been mandatory since at least June 1.  I shopped in 3 different stores today. Everybody was masked, and I didn’t hear a single “but muh freedums.”",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289933412094971907
What's with the no mask thing? Do you really think life saving health laws are unconstitutional? Are you saying its okay for waiters to not wash their hands before handling your food? Get with it folks! Just WEAR THE DAMN MASK #Masks,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290088545953239041
"Wearing a mask and social distancing doesn't mean you are ""living in fear."" It's like wearing a seat belt or using your headlights in the rain, it's for your safety and the safety of others.",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289925259374649349
Just went to the gas station. The only person other than me wearing a mask was the cashier who was actually in a booth behind glass. I don't get it. The indifference is startling here.,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290472425700786176
"@wsvn It’s not the masks  stop protesting &amp; having home parties, hotel parties, boat parties etc you see them posting all the parties through Social Media.",face_masks,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287865674744786945
@PBS1982 @vividchi1 @Letrangerdalger @Revilopsa Your use of ‘Dr Fartzy’ speaks volumes about you.  Doctors and nurses survive long shifts in serious medical masks.,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289849467445731329
"@GovRonDeSantis @BrowardHealth @floridachannel Allow me to save you the time-here’s what he’ll say -“...blah, blah blah, lower case numbers, blah, schools are fine, blerp, Trump calls me Eric, blah, no state mask order, blerp.”                         #DeSantisResign #DeathSantis #DeSantisLiesFloridiansDie",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290313013140942849
What’s wrong with people? Ware a mask and stay the heck away from others. It’s pretty easy! #COVIDIOTS #PhysicalDistancing #StopTheSpread #FactsNotFear #WashYourHands,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1294009081238233088
"If you haven’t been wearing a mask in #SanDiego yet, the air from the #Navyfire leaves you no choice now. Quality right now is very mixed. The smell is definitely potent and it can’t be good to take in and mess up the respiratory system now. #StayHome ",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282564142998491137
@LukaG_55 alright now there is a reason to wear a mask!!!  He’s bask @IowaHoops,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289988169375481857
"We've either had huge numbers cured of whatever illness that prevented them from wearing masks or the stick is working.  Very noticeable increase in compliance this morning in Limerick.

",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282580852292059143
"Morning Rebels :sunrise_over_mountains: 
Im back to work full time. Back to telling people to cover their nose, back to telling people to #WearAMask #WearADamnMask #WearAMaskSaveALife",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290244301251678208
If you don’t wear a mask you ugly.,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290370706702729218
I’m not religious but this little ditty popped into my head today... Maybe this will help those who proclaim to be “Christian” with wearing a mask.    “Wear a mask and say your prayers because Jesus and Corona are everywhere.”  -,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290014950727888896
"In the midst of a pandemic that's already killed 60,000 in the UK, we need a formal medical exemption process around #Masks not just something anyone can download. This would protect the few who genuinely can't wear them, and ensure those who can DO.",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289841365946216449
"Also I’m sure since you are refusing masks, you will refuse any vaccine that comes out. I would also appreciate it if you stay the “f” away from me, my family and friends #COVID19AB",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290474192907849728
"If you don’t care on wearing a mask, get the fuck out of streets. I’m so done being polite about this",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290067950960095236
"@GOP @realDonaldTrump Why is there no plan to stop or at least slow the spread? Mask mandates, close down to phase one in hot areas, something? Testing is great, but it doesn't slow the spread.",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290802803422633984
"@1011_News So they're willing to incur legal fees a fine, and an eventual loss of business. Cool cool. Close the joint. 

#WearAMask",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290414284351168513
@ashleysoudah @No1TennisMum @leannebarlow1 You won’t be flying anywhere in the not too distant future then... or travelling into town. Good luck without your #Facecovering,face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282626148065738753
"@Theorossi @SOAMayanAddicts wear a mask ! wear a mask ! wear a fucking mask !!!!! his  - on his elbow, you couldnt write this shit show :joy::man_facepalming_selector:",face_masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287648584830156800
