Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
What about the kids are being forced to go back to school because their parents are virus/pandemic deniers? Our kiddos are more aware than some give them credit for. That’s not an environment that promotes learning. That’s an environment that can create PTSD.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286464004513320962
"@MinnesotaDFL Huh. Not to many, compared to all the worried parents, schools,teachers,and staff. @mngop , you don't even meet in person and hold legislative hearings on line.",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287546108747681793
@murpharoo @David_Speers How the hell are kids meant to practice social distancing in classes of 40 kids? No hand sanitizer or even hand soap in toilets. #Morrison is making a mockery of #SocialDistancing #morrisonmixedmessages,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1241668506858315776
S3nd the kids who dont wear masks 1st to school and then we'll see in 2 weeks whether they die or not,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283825402717274115
"5. We are social beings by our very nature of being human - 

trying to involuntary dehumanize ourselves is not sustainable - maybe for the younger generation by that I mean 5 year olds &amp; below!

We cannot teach old dogs new tricks - bring out the vaccines!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283319718691123206
"In this critical time of Covid-19 pandemic outbreak where every parent was worried about their child's future, the initiative of adopting online education is appreciable &amp; a blessing in disguise.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287415030711848960
@WJReid3 It’s crazy that @NYGovCuomo &amp; @NYCMayor aren’t taking action. They must want the #coronavirus to spread. That’s the only reason to not,school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1236750380505202688
"All I’mma say to the North Carolina school district....if the #coronavirus  hits NC, students should have to right to stay out of school and #HBCUs shouldn’t expect for us to come to school if the outbreak hits colleges and universities",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237597532831617025
"@CovfefeKatie Katie,
This is great if you are gathering info and making a list. If schools don't open parents should pull there kids out of public school and seek a better alternative.
#kidsfirst",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283109837526589440
"Teachers are already underappreciated and paid nothing as it is. Now teachers are expected to fight a deadly disease like #Covid19 ? Teacher lives matter, student lives matter, black student lives matter. All lives matter. Teachers and students are not an experiment",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283826635230384129
This Coronavirus lark is getting out of hand! I think it's time to close the schools :wink:,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1236021124003237894
@INCPunjab @capt_amarinder Its a request to please close the Schools n colleges for at least a fortnight owing to the threat of coronavirus. Else We would be putting children’s lives under threat. #COVID19india,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1238335344023449600
"#schoolsmustshutdown
You just closed/banned alcohol,the reason was/is you are protecting us from Covid 19 because it's extremely increasing everyday yet since schools re-opened teacher's and learner's have added to the  increasingly number #pleaseprotectus",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283258138876170240
"CSUN, do the right thing and protect your students! What are you waiting for?????? Other Universities are allowing their students to have the option to take classes on line... WHY CAN’T YOU??? @csunorthridge #CSUN;#COVID19;",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237531719059701761
I support online #school for my children as that is the new normal in the current turbulent times. Don’t try to ruin schools and education,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287316982610591744
"Closing schools isn't a bad idea considering that majority of rush hour comes from students commuting to class. And the TTC is so congested because of Uoft, Ryerson, and York students. It's dumb tol wait until #COVID19 infects a student before taking action
#UofT",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237518306392698881
"OMG! I heard that only FOUR schools closed in my state because of coronavirus! :O

I hope it's not gonna spread.... I'm so terrified, and also tomorrow I have college &gt;~&lt;",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237499800322531331
My children rarely go out - if they catch Coronavirus it will be from school and I will not be happy if I’m honest - my middle boy has asthma so I am worried for him :tired_face:,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237645583462150144
