Tweet,Target,Stance
Now thats a book on trump Id be down to read. Mitch and Pence not too late come to Jesus! #MAGA #NotMyPresident #VoteOutTheGOP @realDonaldTrump @senatemajldr @Mike_Pence,Donald Trump,AGAINST
Shep Smith at @FoxNews fact-checks #Trump for claiming Russia was barred from G8 because Putin 'outsmarted' Obama #GOP,Donald Trump,AGAINST
...and Republicans must back Trump on whatever decisions he makes or face the SAME political consequences! #foxnews #msnbc #nytimes #washingtonpost #politico #ussenate #ushouse #usatoday #DHS #rnc #gop #KirstjenNielsen #shutitdown,Donald Trump,FAVOR
Ilhan Omar ostensibly committed tax fraud by joint filing her income taxes with her husband-brother. #trump #gop #potus #dems #seanhannity #realdonaldtrump #wattersworld #Trump,Donald Trump,FAVOR
This is by far the greatest 6 words @realDonaldTrump ever spoke during the 2016 campaign. I'm not sure how he keep a straight face. #BuildTheWall,Donald Trump,AGAINST
"Partisan goes both ways, by the way, and you being so very butthurt that you lost doesn't change that. #Winning #Trump",Donald Trump,FAVOR
So @WaffleBuffet3 how many dozens of these accounts does the #DNC or #Soros pay for? They are getting #RippedOff you're 1-7 in #HouseRaces since @realDonaldTrump became @POTUS #UgotZip,Donald Trump,FAVOR
"If a person is mentally or physically incapable of debating, they shouldn't be allowed to run for office. Why in God's name r there not written qualifications & rules for those running for THE HIGHEST OFFICE IN OUR LAND. Where's the Job Description? #DonaldJTrump #Trump",Donald Trump,FAVOR
If everyone on the other side hates you you know your doing your job right #2A4Life #BuildTheDamnWall #Trump,Donald Trump,FAVOR
"And, if you can, volunteer to watch the ENTIRE vote counting process. This is where the dems excel at cheating, they can and will input extra ballots to change the results, i.e. Broward, Dade, Palm Beach Counties. Watch very closely. #VoteTrump2020 #Trump",Donald Trump,FAVOR
#IFB ALL #Trumplicans Only....!!! If you LOVE POTUS.... I LOVE YOU !! If Your NOT A #POTUS45 #Trumplican #MAGA #MAGA2020 #KAG #KAG2020 #USA Supporter &gt;&gt; I have no use for U &gt; Buh Bye.....,Donald Trump,FAVOR
"#CORRUPTOCRATS like the Globalist Dems will snake through and around to try, but lose anyway. @realDonaldTrump with the #InternetKey and built-in #BillOfRights #KAG #MAGA #Staying engaged well after the",Donald Trump,FAVOR
We need to get out! Same in Europe. We need a lead! Need to get out swimming. #MAGA @DonaldJTrumpJr @realDonaldTrump,Donald Trump,FAVOR
"Another push to repeal ObamaCare on the way Dems vulnerable in elections in Trump states. #MAGA #KAG #RepealObamaCare #Obamacare #SaturdayThoughts Conservative groups, congress Republicans appear poised for another try at ObamaCare repeal",Donald Trump,FAVOR
Ummm. No. It's called Executive Privilege/Separation of Powers. You obviously didn't REALLY pass a bar exam. Pathetic fraud. Typical #democrat. One more reason to be delighted many of us decided to #WalkAway. -- #Trump,Donald Trump,FAVOR
"#LIVE President Trump holds a 'Keep America Great' rally in Des Moines, Iowa",Donald Trump,FAVOR
"So basically it's just the same #democrat and #liberal agenda crap. Only this time they're using children. Sadly, I must give them credit for playing their game well with this one. #TRUMP #NeverObama #NeverHillary #Trump",Donald Trump,FAVOR
They #Obama #DeepState #Dems do All this to CoverUp their Crimes. They planned to continue against USA w HRC. Donald J Trump put a stop to that when he won.His #Deplorables showed up Do your thing #AGBarr &amp; #Durham Prosecute all Treasonous #Coup criminals,Donald Trump,FAVOR
"Heads up all Veterans & Patriots. If you think @RealPresidentTrump is doing a fantastic job in #MAGA &amp; #KAG &amp; doing his best to #BuildTheWall to keep illegals &amp; terrorist out, as well as #DrainTheDeepStateSwamp, then please RT to show our % support for our #POTUS45",Donald Trump,FAVOR
"Nope... Trump supporters are educated, and smart enough to not allow ourselves to be brainwashed by the racist, anti American, divisive democrats that are pushing policies that will change our great country!",Donald Trump,FAVOR
#SamanthaBee ONLY apologized for her name calling. I feel like I am in an alternate universe. The WORST part of Samanthas rant was inferring that @realDonaldTrump &amp; Ivanka have an incestuous relationship. #LiberalismIsAMentalDisease Incest jokes are NOT okay... @TBSNetwork,Donald Trump,FAVOR
LOSERS (#democrats) ATTEMPT TO BRING DOWN WINNERS (TRUMP &amp; AMERICANS) 7 Takeaways From The Dirty FBI Raid- #MAGA @POTUS #TeaParty #Republican #GOP #Independent #Latino #Black #2A #LBGT #Student #Christian #ccot #Woman #Trumpocrat #Military #democrat,Donald Trump,FAVOR
"We love you, Trump! From a member of the crowd..... I dont think everyone from Michigan hates Trump! #KAG!",Donald Trump,FAVOR
Rick Santorum not only wants to arm TEACHers but store clerks & all #Americans in the street ! How very stupid is this idiot ! How much did the NRA Corporation pay him !! #WomenForTrump #Republican #GOP #Republicans #Resistance #women #Children #Democrats #Evangelicals #Trump,Donald Trump,FAVOR
"I don't understand how you can say America first is racist. Are you all color blind? I'm pretty sure there's whites, blacks and Browns in America JS. #Trump",Donald Trump,AGAINST
DO NOTHING DEMOCRATS DO NOTHING BUT TALK ABOUT HOW TO BEAT TRUMP~ TRUMP THIS-TRUMP THAT- THE ENTIRE DEBATE PANEL CAN'T FILL TRUMPS SHOES #DemDebate #debate #Debatenight #CNNDebate #CNNDeportesEnSintesis #DemocraticDebate @realDonaldTrump #LockThemAllUp #USmilitary,Donald Trump,FAVOR
"Trump Derangement Syndrome exposes embedded deep state power brokers DESPERATE hold govt reigns for foreign multinational banks,corps,powers & principalities Ryan sides with corrupt asst #AG Rosenstein #DOJ #REPUBLICAN #GOP #CCOT #FBI #DNC #DEMOCRAT",Donald Trump,FAVOR
"@bigdaddy50tree Congratulations, Big Daddy on 7K! We you in #Trumpville Please RETWEET &amp; FOLLOW this Awesome Army Vet, former LEO &amp; Patriot friend!! You will be GLAD you did! Pj #Trumpville #45Trump #Winning #WeThePeople #Vet #Army #BackTheBlue",Donald Trump,FAVOR
"AMEN! This is karma! Hypocrisy of liberals. Must #VoteRepublicans2018, 2020, etc #VoteRed2018 #RedWaveRising2018 Thank you @realDonaldTrump Patriotic Americans deserve the truth and justice for you and Republicans #RNC! #MakingAmericaSafeAgain",Donald Trump,FAVOR
"The unholy alliance: MSM, DOJ, Social Media. We will not be silenced. #Trump",Donald Trump,FAVOR
"With the ""Pelosi"" House, President Trump is achieving what America needs even if, in the process, the opposition get some. That's the art of the deal. We are so lucky to have him! God #BuildTheWall #Trump #MAGA #KAG #DrainTheSwamp #1st #2nd I follow back all Patriots",Donald Trump,FAVOR
"The EPA chief faulted the city of San Francisco, with the states blessing, for dumping more than one billion gallons of combined sewage and stormwater into San Francisco Bay and the Pacific Ocean on an annual basis. #TRUMP202 #Trump",Donald Trump,FAVOR
"Thread by @Rightwingmadman: @RealJamesWoods The media, in their slavish devotion to their Democrat party, are trying mightily to paper over in the wake of Trumps collusion exoneration, and how this new reality has, [] #WINNING",Donald Trump,NONE
"I know a lot of purchasing managers who are #MAGA and voted Trump. To them I say, enjoy your 25% steel tariff nightmare and think twice about calling yourself a conservative just because you make more money than the blue collar people on the line.",Donald Trump,AGAINST
@thecjpearson @RealCandaceO @realDonaldTrump #MAGA #KAG .. How can ya not love this kid who gets it!,Donald Trump,FAVOR
"Hello, Patriots ! This is what taking a break from the Leftist filth looks like. Off the grid for an extended weekend for some good ol-fashioned family time. You amazing humans be well! @realDonaldTrump, we have your six. #applesauce #Americana #TWGRP #MCGA",Donald Trump,FAVOR
How about Obama spending time in the cage for 30 to 40 days since IT WAS OBAMA AND HIS ADMINISTRATION THAT BUILT THE CAGES AND DETAIN MEN WOMEN AND CHILDREN YEARS BEFORE TRUMP WAS PRESIDENT!! #MAGA #KAG #Trump #MDCA Make Democrats Cry Again!!,Donald Trump,FAVOR
Thats why I voted for you & will vote again for #Trump,Donald Trump,FAVOR
Must suck for all the never trumpers to admit all of these accomplishments. cnn #fakenews #fakenewscnn #cnn #msm #areyoutiredofwinningyet,Donald Trump,FAVOR
"...Chosen One, and this literally a fight between Good and Evil: youre winning it! For we the people, for the sovereignty of the Country/ies! #KAG! #BestPresidentEver #Trump",Donald Trump,FAVOR
BREAKING - CHRISTOPHER STEELE ON HIT LIST Russian ex-spy says he was on Kremlin 'hit list' along with poisoned #Skripal Russian EX-SPY says he was on Kremlin 'HIT LIST' along with poisoned #Skripal #TRUMP #GOP #DEMS #Trump,Donald Trump,NONE
"I will never understand how Trumpsters hate a hard working, educated & dignified President like Obama & support a entitled, lazy & vulgar man like Trump But I wasnt raised to be a racist #notmypresident #itmfa #impeach",Donald Trump,AGAINST
Those like @RepSwalwell r a danger to society. Anyone who threatens the use of legal nukes is clearly abusing their power &amp; s/b immediately investigated by @CongressEthics &amp; referred for censure. #StopTheSteal #SecureOurBorders #Trump,Donald Trump,FAVOR
#TheRainMakers @realDonaldTrump Who is QAnon? An Introduction to the QAnon Phenomenon Neon Revolt #DemExit #SocialistDemocRats #MAGA #GreatAwakening #WalkAway _ _ _ #Q,Donald Trump,FAVOR
Journalist feels raging backlash from all over after criticizing Trumps USA hat worn at presser #tcot,Donald Trump,FAVOR
"AOC Goes Totally Bizarro Says US Not An Advanced Society, Evolving Into Fascism Under Trump #Tcot #teaparty #SocialismKills #socialismsucks #Trump #TDS #AOCNuts",Donald Trump,FAVOR
Congratulations @FLGovScott on your #FloridaPrimary win tonight! Rock on &amp; ride that #RedWave right into the US #Senate in Nov! God bless you &amp; thanks for continuing your fight to help our @POTUS @realDonaldTrump to #MAGA &amp; #KAG!!!,Donald Trump,FAVOR
"@realDonaldTrump Good Afternoon! Hope your week went well at the @whitehouse It's going to be a fun crowd in Tulsa. Good luck &amp; prayers you, @gtbynum @SecretService &amp; @TeamTrump have a fun, safe, &amp; successful #MAGA Rally...God Bless! #MakeAmericaGreatAgain",Donald Trump,FAVOR
"Patriots, Republicans and Trump supporters needs to own our own and or buy national TV stations, just like the #DemocRatChineseCommunistParty has #FakeNews aka #MSM #CNN #MSNBC #NBC #CBS #ABC #Bloomberg #CSPAN #PBS #NPR etc. #MAGA @POTUS @realDonaldTrump @GOP @GOPChairwoman @VP",Donald Trump,FAVOR
"How do Democrat presidential candidates plan to keep their wacky promises? A Phone, a Pen -- and a Packed Court. Time to review that possibility, and the threat. Pack The Court Targets Those Who Are Packing #Trump",Donald Trump,FAVOR
Brad Parscale named Campaign Manager for President Trump's 2020 re-election bid. #Trump #MakeAmericaGreatAgain #USA #TuesdayThoughts #politics #PoliticsToday #politicsnation #Election2020,Donald Trump,FAVOR
"This and the asbestos case where @ewarren was paid $212,000 to railroad workers are the two issues @GOP and @realDonaldTrump ought to remind voters day in and day out. #DemDebate #DemocraticDebate",Donald Trump,NONE
"Secret Service who won't be paid for their work. It's a damn good thing they're as professional as they are, @realDonaldTrump. Usually you don't want to entrust your life to people you're stiffing. #EndTheShutdown #EndTheTrumpShutdown",Donald Trump,FAVOR
This is what #tyranny looks like #UNCONSTITUTIONAL #WakeUpAmerica #WeThePeopleHaveHadEnough #WeThePeople Must stand and fight for our rights #SaveOurRepublic #SaveOurConstitution remove theses #TyrannicalDemocrats from office Now! #4MoreYears #Trump,Donald Trump,FAVOR
"BLAM! I was told to work and cooperate w/ Mrs. Chalupa, a @DNC operative, by Ambassador ChaliyShe asked for me to help her get dirt on Presidential candidate Donald Trump #GOP #Millennials #IMPOTUS #UniteBlue #Democrats",Donald Trump,FAVOR
"only .04% followed through on their commitment to attend though... hard to say which is more embarrassing, the lack of #qanon #kag #maga commitment or trumps inability to book an appropriate size venue",Donald Trump,FAVOR
GOP Leader: No Difference Between FBI Informant & Spy For All Practical Purposes @realDonaldTrump #SPYgate,Donald Trump,FAVOR
Paul Ryan has been an ongoing detriment to efforts to enact the Trump agenda legislatively. He can't leave Congress fast enough. #MAGA #GOP @SpeakerRyan @HouseGOP,Donald Trump,FAVOR
@wsj President Trump has accomplished more in 3 1/2 yrs. for these Democrat communities than ANY DEMOCRAT IN 60yrs. #KeepingPromises #DrKINGand45KeepTheDreamAlive2020 #WeThePeople,Donald Trump,FAVOR
M A G A #MAGA #HireVeterans @SpeakerPelosi YOU HAVE NO EXCUSE NOW THAT THE GOV IS OPEN. #WeThePeopleWantTheWall #BuildTheDamnWallNow #BorderSecurity #WeThePeopleStandWithTrump #PaintOurCountryRed #Trump,Donald Trump,FAVOR
"I wouldnt donate a wooden nickel! Its bad enough that youre peddling your radical left-wing ideology aimed at destroying our country, but you want money for it? #Trump",Donald Trump,FAVOR
